card_url,image_url,В ЖК,Адрес,От метро,"Цена, ₽","Цена за м², ₽",description,Комнат,Этаж,Этажность,Площадь,Количество,"Площадь, м²","Цена, млн. ₽","Цена за м², тыс. ₽"
https://www.cian.ru/sale/flat/304214931/,https://images.cdn-cian.ru/images/kvartira-moskva-stolyarnyy-pereulok-2210471453-4.jpg,,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Столярный переулок, 2",Пешком,110000000.0,714286.0,"В жилом комплексе по адресу Столярный переулок д. 2 продается 5-комнатная квартира площадью 154 кв м. Дом монолитно-кирпичный 2001 г., расположен на углу Малой Грузинской улицы и Столярного переулка. Закрытая ухоженная придомовая территория, высокие потолки 3 м. В пешей доступности находятся 2 станции метро Краснопресненская и Улица 1905 года, большое количество магазинов, кафе и ресторанов с атмосферой, уникальной для района Красной Пресни.
Соседнее здание занимает Биологический музей им. Тимирязева с садом.

Квартира расположена на 5 этаже 8 этажной центральной секции дома. В подъезде 2 лифта - грузовой и пассажирский, а также отдельная лестница. На этаже располагаются всего 3 квартиры. 

В квартире просторная прихожая, большая 25-метровая гостиная, столовая и кухня, разделенные широким дверным проемом. Также есть гостевой санузел и технический балкон. 
Приватная зона отделена от гостиной аркой и включает в себя 2 детские комнаты, родительскую спальню, большой санузел и отдельную гардеробную.
В квартире качественные окна, деревянные двери, паркет из вишневого дерева, дизайнерская плитка Fornazetti. Кухня оборудована немецким мебельным гарнитуром. Вся мебель в квартире находится в отличном состоянии. 
Квартира идеально подходит для комфортной семейной жизни в центре Москвы.",5.0,5.0,8.0,154.0,,154.0,110.0,714.3
https://www.cian.ru/sale/flat/311417418/,https://images.cdn-cian.ru/images/2354206946-4.jpg,ЖК «Lucky»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, улица Костикова, 4к6",Пешком,264000000.0,1629630.0,"id:14972. 
Эксклюзивное предложение - 5-комнатная квартира площадью 162 м в новом премиальном жилом комплексе Lucky на Пресне. Квартира полностью готова к проживанию, её планировка сочетает комфорт и высокий стандарт качества жизни, а стильный интерьер выполнен по индивидуальному дизайн-проекту с учётом всех современных тенденций.
Планировка включает:

кухню-гостиную со столовой зоной, идеально подходящую как для семейных ужинов, так и для приёма гостей;
просторную главную спальню с ванной комнатой и гардеробной;
две детские спальни с собственными ванными комнатами и гардеробными;
гостевой санузел и постирочную зону;
удобную прихожую.

Особенность этой квартиры - высокие потолки 3,2 метра и панорамные окна с французскими балконами, благодаря которым помещение наполняется мягким естественным светом. Квартира расположена на удобном 9 этаже, окна выходят на две стороны: во внутренний двор и на улицу Костикова, обеспечивая тишину и уединение.
Интерьер выполнен в стиле современной классики с новой дизайнерской отделкой. В комнатах установлена качественная мебель известных итальянских брендов: Minotti, Poltrona Frau, Pianca. Полы выложены массивом дуба и мрамором. Итальянская кухня Dada с каменной столешницей оборудована современной бытовой техникой Neff. В ванных комнатах установлена премиальная сантехника Villeroy&Boch.",5.0,9.0,21.0,162.0,,162.0,264.0,1629.6
https://www.cian.ru/sale/flat/310363456/,https://images.cdn-cian.ru/images/2331924311-4.jpg,ЖК «Квартал LIFE TIME»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, 2-я Черногрязская улица",Транспортом,609080000.0,1445030.0,"LIFE TIME - роскошный современный квартал в самом быстрорастущем премиальном районе ЦАО - Пресне. Его архитектурная концепция опережает время, а беспрецедентно исчерпывающая инфраструктура и расположение дарят бесценное время своим жителям. Вы больше не тратите его на дорогу или ожидание, при этом ни в чем себе не отказывая.

На территории предусмотрено все для привилегированной и самодостаточной жизни:

-  просторный, красивый, разнообразный двор-парк; 

-  спортивная инфраструктура на улице и в помещении, в том числе бассейн и спа; 

-  все для развития и досуга детей всех возрастов, в том числе детский сад и школа;

-  вы внутри сложившегося премиального района со всем необходимым, в окружении многочисленных парков, с быстрой транспортной доступностью до бульварного кольца и Москва-Сити, прямым выездом на Новую Ригу

Новая роскошь - это сочетание идеального расположения, просторной закрытой территории и респектабельной приватности: квартал занимает 3 га, но на этаже будет не больше 2-3 квартир. Представлены уникальные виллы с патио и террасами на кровле; двухэтажные квартиры, пентхаусы с 7-метровыми потолками, каминами и террасами.",5.0,10.0,10.0,421.5,,421.5,609.1,1445.0
https://www.cian.ru/sale/flat/296106353/,https://images.cdn-cian.ru/images/2286875921-4.jpg,ЖК «Панорама»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, улица Климашкина, 17С2",Пешком,270000000.0,899101.0,"Лот: 27453. Пятикомнатная квартира с панорамными окнами расположена на четвертом этаже современного ЖК ""Панорама"" в Пресненском районе Москвы.
Интерьер квартиры оформлен по авторскому дизайн-проекту в классическом стиле. Мебель ведущих мировых брендов гармонично вписана в пространство.
Функциональная планировка включает четыре спальни, гостиную-студию, кабинет, три ванные комнаты, 2 гардеробные комнаты и постирочную. Предусмотрено централизованное кондиционирование воздуха с многоступенчатой системой фильтрации и подогрев полов. 
Есть машино-места в подземном паркинге. 
На территории ЖК ""Панорама"" имеется фитнес-клуб с бассейном ""World Class"", салон красоты, сауна, ресторан, детская игровая комната. Безопасность обеспечивает военизированная охрана и система видеонаблюдения. 

Участник ассоциации агентств элитной недвижимости AREA",5.0,4.0,10.0,300.3,,300.3,270.0,899.1
https://www.cian.ru/sale/flat/302456592/,https://images.cdn-cian.ru/images/kvartira-moskva-ulica-kostikova-2177654858-4.jpg,ЖК «Lucky»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, улица Костикова, 4к3",Пешком,360000000.0,1557093.0,"Продается просторная 5-комнатная квартира, расположенная в живописном районе. Квартира обладает уютной обстановкой и светлым ремонтом. Благодаря большим окнам комнаты наполняются светом и создают атмосферу комфорта. Красивый вид из окон и близость к парку делают это место идеальным для баланса между активной жизнью и отдыхом.
Жилой квартал расположен в районе Красная Пресня, в 200 метрах от станции метро Улица 1905 года.

Площадь террасы + балкона с коэффициентом: 15.1 квм (без 50.3 квм). 
Таких квартир с видовой террасой всего 2.
Прямая продажа!
Звоните, пишите в любое время - ответим на вопросы!",5.0,18.0,21.0,231.2,,231.2,360.0,1557.1
https://www.cian.ru/sale/flat/306155407/,https://images.cdn-cian.ru/images/2255562415-4.jpg,ЖК «Квартал LIFE TIME»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, 2-я Черногрязская улица",Транспортом,227970000.0,1113679.0,"LIFE TIME - роскошный современный квартал в самом быстрорастущем премиальном районе ЦАО - Пресне. Его архитектурная концепция опережает время, а беспрецедентно исчерпывающая инфраструктура и расположение дарят бесценное время своим жителям. Вы больше не тратите его на дорогу или ожидание, при этом ни в чем себе не отказывая.

На территории предусмотрено все для привилегированной и самодостаточной жизни:

-  просторный, красивый, разнообразный двор-парк; 

-  спортивная инфраструктура на улице и в помещении, в том числе бассейн и спа; 

-  все для развития и досуга детей всех возрастов, в том числе детский сад и школа;

-  вы внутри сложившегося премиального района со всем необходимым, в окружении многочисленных парков, с быстрой транспортной доступностью до бульварного кольца и Москва-Сити, прямым выездом на Новую Ригу

Новая роскошь - это сочетание идеального расположения, просторной закрытой территории и респектабельной приватности: квартал занимает 3 га, но на этаже будет не больше 2-3 квартир. Представлены уникальные виллы с патио и террасами на кровле; двухэтажные квартиры, пентхаусы с 7-метровыми потолками, каминами и террасами.",5.0,9.0,10.0,204.7,,204.7,228.0,1113.7
https://www.cian.ru/sale/flat/305468308/,https://images.cdn-cian.ru/images/2291411657-4.jpg,ЖК «Дизайнерский дом Eleven»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Звенигородское шоссе, 11",Транспортом,330000000.0,1191336.0,"Лот: 53276. В продаже видовой пентхаус с отделкой и террасами в жилом комплексе премиум-класса Eleven на Пресне.
Планировка: гостиная с зоной кухни, 4 спальни с собственными ванными, гостевой санузел, гардеробные. Есть просторная видовая терраса с видом на ММДЦ ""Москва-Сити"" (площадь 45 кв. м, учтена в общей площади с коэффициентом 0,3) и 2 лоджии.
Выполнена новая отделка в стиле современной классики с применением натуральных материалов, в санузлах установлена сантехника премиум-класса.
Высота потолка  4,2 м.
В стоимость входят 3 машино-места в подземном паркинге.
Eleven  жилой комплекс премиум-класса на Пресне. Презентабельная входная группа, огороженная территория, собственная инфраструктура: фитнес-клуб с бассейном и спа-зоной Crocus Fitness, детский клуб, ресторан, фуд-маркет, сигарный клуб, круглосуточный room-сервис.

Участник ассоциации агентств элитной недвижимости AREA",5.0,16.0,17.0,277.0,,277.0,330.0,1191.3
https://www.cian.ru/sale/flat/309318908/,https://images.cdn-cian.ru/images/2311627906-4.jpg,ЖК «Звёзды Арбата»,"Москва, ЦАО, р-н Арбат, м. Краснопресненская, улица Новый Арбат, 32",Пешком,350000000.0,956284.0,"ID: V15  
Предлагается в продажу роскошный апартамент в комплексе Звезды Арбата. Апарт-комплекс - новая концепция жизни для тех, кому важно личное пространство, престиж и комфорт.   
  
Площадь апартаментов 366 кв.м, это 3 объединенных лота. 4 полноценные спальни, кухня-гостиная, 4 санузла и 3 гардеробных. Из всех окон открывается невероятный вид.  
  
В апартаменте выполнена вся черновая отделка, проложена инженерия. Вам остается только самое приятное. В подарок дизайн-проект! Оперативный показ, быстрый выход на сделку. Полная стоимость в договоре.  
  
Есть возможность арендовать или приобрести машино-место в подземном паркинге за отдельную плату. Апартаменты с премиальным сервисом от одного из лидеров мирового рынка гостиничных услуг Marriott International. Вам становится доступен не только широкий спектр услуг, оказываемых на самом высоком качественном уровне, но и открывается доступ к инфраструктуре отеля. Это означает, что вы сможете спуститься из апартаментов на завтрак в отель, посетить фитнес и SPA, салон красоты, провести переговоры в конференц-зале отеля, а вечером, в приватной обстановке, в апартаментах, отведать изысканный ужин, приготовленный поварами ресторана отеля. Собственные входные группы, инфраструктура и сервис отеля Marriott Novy Arbat (организация обедов и ужинов в апартаментах, консьерж-сервис, бронирование и доставка билетов, цветов, заказ транспорта, поддержание чистоты и порядка в апартаментах, уход за одеждой и обувью и её ремонт, мелкий ремонт в апартаментах и т.д.). Круглосуточная система контроля доступа и видеонаблюдения, подземный паркинг для собственников и гостей апартаментов.",5.0,7.0,13.0,366.0,,366.0,350.0,956.3
https://www.cian.ru/sale/flat/309108717/,https://images.cdn-cian.ru/images/2307597617-4.jpg,ЖК «Квартал LIFE TIME»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Лайф Тайм ЖК",Транспортом,466200000.0,1542177.0,"LIFE TIME - роскошный современный квартал в самом быстрорастущем премиальном районе ЦАО - Пресне. Его архитектурная концепция опережает время, а беспрецедентно исчерпывающая инфраструктура и расположение дарят бесценное время своим жителям. Вы больше не тратите его на дорогу или ожидание, при этом ни в чем себе не отказывая.

На территории предусмотрено все для привилегированной и самодостаточной жизни:

-  просторный, красивый, разнообразный двор-парк; 

-  спортивная инфраструктура на улице и в помещении, в том числе бассейн и спа; 

-  все для развития и досуга детей всех возрастов, в том числе детский сад и школа;

-  вы внутри сложившегося премиального района со всем необходимым, в окружении многочисленных парков, с быстрой транспортной доступностью до бульварного кольца и Москва-Сити, прямым выездом на Новую Ригу

Новая роскошь - это сочетание идеального расположения, просторной закрытой территории и респектабельной приватности: квартал занимает 3 га, но на этаже будет не больше 2-3 квартир. Представлены уникальные виллы с патио и террасами на кровле; двухэтажные квартиры, пентхаусы с 7-метровыми потолками, каминами и террасами.",5.0,22.0,23.0,302.3,,302.3,466.2,1542.2
https://www.cian.ru/sale/flat/304233662/,https://images.cdn-cian.ru/images/novostroyka-moskva-druzhinnikovskaya-ulica-2210760285-4.jpg,ЖК «SkyView»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Дружинниковская улица, 15",Пешком,121990000.0,896985.0,"Продажа 5ти-комнатных апартаментов площадью 136 на 4-м этаже 20-этажного дома, срок сдачи  - август/сентябрь 2024. 

Комплекс апартаментов SkyView расположился в районе Пресни, имеющем богатое историческое и культурное наследие.ст. Краснопресненская в пешей доступности, кроме того, в шаговой доступности парки, школы, магазины и рестораны премиум уровня.
Для автолюбителей удобный выезд на Садовое кольцо, Краснопресненскую набережную, ТТК.

Четыре элегантные башни гармонично вырастают из исторической застройки вверх и в будущее. Здесь созданы идеальные условия для комфортной жизни.  Архитектура комплекса SkyView радует глаз не только снаружи, но и изнутри. Закругленная геометрия башен обеспечивает все апартаменты прекрасными видами на Москву. Башня В имеет отличные видовые качества- окна выходят в сторону старого города, утопающего в зелени. 

Тщательно продуманная планировка дает возможность обустроить аппартамент в соответствии с образом жизни, здесь комфортно планируется от 2 до 4 спален и просторная солнечная кухня-гостиная . Территория жизни не ограничивается стенами ваших апартаментов, имея благоустроенный двор и общественное пространство с магазинами и ресторанами. ДДУ от физ.лица.",5.0,4.0,22.0,136.0,,136.0,122.0,897.0
https://www.cian.ru/sale/flat/309979982/,https://images.cdn-cian.ru/images/novostroyka-layf-taym-2324761483-4.jpg,ЖК «Квартал LIFE TIME»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Лайф Тайм ЖК",Транспортом,170000000.0,1049383.0,"Срочная продажа! Цена ниже чем у застройщика.
Инвестиционный потенциал. Лучшие видовые характеристики!

Видовая 5-комнатная квартиры в премиальном жилом квартале Life Time в Пресненском районе. 

Планировка квартиры: просторная кухня-гостиная 50 м2, мастер-спальня со своей ванной и гардеробной комнатами, 3 спальни, 2 санузла, постирочная. 

Высокие потолки 3,43 м и панорамные окна в пол с потрясающими видами на на центр города и башни Москва-Сити.

Квартира реализуется без отделки. По желанию покупателей возможен индивидуальный дизайн-проект и меблировка в сопровождении ведущей архитектурной студии Москвы.

Премиальный архитектурный облик квартала Life Time от модного и титулованного бюро Цимайло Ляшенко и Партнёры выдержан в стиле роскошного минимализма. Интерьеры просторных лобби с дизайнерской мебелью выполнены с отделкой из дорогостоящих материалов, их отличает сдержанная роскошь.

Уникальная особенность Life Time - собственный двор-парк площадью 1,7 га с  многофункциональной спортивной площадкой и воркаут-зоной и развивающей детской площадкой. В квартале будет престижная частная школа и детский сад. 

Среда двора-парка дополняется насыщенной средой Clubhouse, который расположен в отдельном здании и доступен только для жителей. В нём предусмотрены соседский центр по стандарту Friends Lab; игровая комната по стандарту Kids Lab; фитнес-зал по стандарту Fit Lab с собственным 25-метровым бассейном с сауной, хаммамом, хот-табом и wellness-зоной.

В квартале предусмотрен красивый, комфортный и просторный подземный паркинг с премиальной отделкой.

Статусное расположение квартала на престижной Пресне позволяет быстро и с комфортом добраться до Сити или исторического центра Москвы. Квартал расположен в 300 м от Красногвардейских прудов, 650 м от парка Декабрьского восстания и 750 м от парка Красная Пресня. 

 ***Компания Delta estate состоит в ассоциации агентств элитной недвижимости AREA.",5.0,11.0,16.0,162.0,,162.0,170.0,1049.4
https://www.cian.ru/sale/flat/305452352/,https://images.cdn-cian.ru/images/2262220528-4.jpg,ЖК «SkyView»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Дружинниковская улица, 15",Пешком,288417888.0,1335268.0,"Продаются 5-комнатные апартаменты площадью 216 на 14-м этаже 20-этажного дома. ДОМА СДАНЫ.  

Комплекс апартаментов SkyView расположился в самом сердце Пресни — района с богатым историческим и культурным наследием.
Четыре элегантные башни гармонично вырастают из исторической застройки вверх и в будущее. Здесь созданы идеальные условия для жизни — роскошной и комфортной, насыщенной и безмятежной, включенной в столичный ритм и избавленной от суеты. В вашем распоряжении ежедневно будут доступны премиальный фитнес клуб с бассейном 25м, рестораны.
Тщательно продуманные планировки дают возможность сформировать персональное жизненное пространство, отвечающее вашему характеру и образу жизни. План вашей жилой территории гибко следует за вашими планами на жизнь. Эта территория не ограничивается стенами ваших апартаментов. Архитектура комплекса SkyView радует глаз не только снаружи, но и изнутри. Закругленная геометрия башен обеспечивает все апартаменты завораживающими видами на Москву, которая становится частью вашей домашней обстановки. Уникальный силуэт, разнообразие восприятия с разных видовых точек, максимальные видовые характеристики и одновременно приватность для жильцов комплекса.",5.0,14.0,20.0,216.0,,216.0,288.4,1335.3
https://www.cian.ru/sale/flat/310948268/,https://images.cdn-cian.ru/images/2343785666-4.jpg,ЖК «Lucky»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, улица Костикова, 4к5",Пешком,270000000.0,1636364.0,"id:45576. 
5-ти комнатная квартира в премиальном жилом комплексе Лаки. Частный садик, Кофемания, одна из самых красивых в Москве, премиальный фитнес и много другое - и это все в Вашем комплексе!
Квартира оборудована кухней итальянского бренда DADA с техникой фирмы ""NEFF"" и островом со столешницей из кварцевого камня Vicostone. Мебель для гостиной, столовой и мастер-спальни фабрики Италии Paltrone Frau, LEMA , Minotti, Pianca .

В квартире выполнена новая дизайнерская отделка премиальными отделочными материалами от ведущих европейских производителей. Установлены дорогие итальянские межкомнатные двери Rimadesio.
На полу массивная доска из дуба Прайм ( Франция ) , в коридоре напольное покрытие из мрамора, ванные комнаты оборудованы премиальными европейскими брендами Oasis, Cielo, Gessi, Bossini, Villeroy & Boch,Toto.
В квартире установлена собственная система увлажнения Buhler, система видеонаблюдения, централизованная приточно-вытяжная вентиляция, система умный дом и система очистки воды до питьевой . Планировка квартиры включает в себя : просторную гостиную с кухонной зоной со своим островом , мастер-спальню с гардеробной и ванной комнатой , две детские комнаты, полностью оборудованные встроенными шкафами и мебелью, сделанными на заказ, гостевая спальня, которая может быть кабинетом , холл, гостевой санузел, постирочную с сушильной и стиральной машиной Asco и бойлером.
Окна выходят на две стороны света.
Благодаря панорамным окнам квартира очень светлая, открываются прекрасные виды на центр и во двор. 

Делимся с партнерами!
Партнеры Ассоциации Партнерских Продаж",5.0,9.0,12.0,165.0,,165.0,270.0,1636.4
https://www.cian.ru/sale/flat/307877140/,https://images.cdn-cian.ru/images/kvartira-moskva-stolyarnyy-pereulok-2282283719-4.jpg,ЖК «Рассвет Loft-Studio»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Столярный переулок, 3к34",Пешком,130000000.0,834403.0,"Продается шикарный двухуровневый апартамент с дизайнерским ремонтом в элитном ЖК ""Рассвет Loft-Studio"". 
Высокие потолки 6 метров, эксклюзивные элементы декора и мебели. Функциональная планировка: на первом этаже зал, спальня, туалет и гардероб.  На втором этаже есть две спальни, гардероб с постирочной-гладильной комнатой и санузлом. 
Панорамные окна. Вид на останкинскую башню, зоопарк, кафедральный собор, высотку на Кудринской площади. Тишина в центре города. Под окнами парк музея Тимирязева с вековыми раскидистыми деревьями! Воздух как в лесу, круглый год поют птицы. Выход с чипом в ресторанный дворик. Престижный район, до метро 1905 года 4 минуты пешком, до метро краснопресненская 8 минут пешком.
Огороженная, охраняемая территория ЖК. Развитая инфраструктура.
Оперативный показ и быстрый выход на сделку. Звоните!",5.0,4.0,5.0,155.8,,155.8,130.0,834.4
https://www.cian.ru/sale/flat/306155222/,https://images.cdn-cian.ru/images/2255557526-4.jpg,ЖК «Квартал LIFE TIME»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Лайф Тайм ЖК",Транспортом,445450000.0,1573472.0,"LIFE TIME - роскошный современный квартал в самом быстрорастущем премиальном районе ЦАО - Пресне. Его архитектурная концепция опережает время, а беспрецедентно исчерпывающая инфраструктура и расположение дарят бесценное время своим жителям. Вы больше не тратите его на дорогу или ожидание, при этом ни в чем себе не отказывая.

На территории предусмотрено все для привилегированной и самодостаточной жизни:

-  просторный, красивый, разнообразный двор-парк; 

-  спортивная инфраструктура на улице и в помещении, в том числе бассейн и спа; 

-  все для развития и досуга детей всех возрастов, в том числе детский сад и школа;

-  вы внутри сложившегося премиального района со всем необходимым, в окружении многочисленных парков, с быстрой транспортной доступностью до бульварного кольца и Москва-Сити, прямым выездом на Новую Ригу

Новая роскошь - это сочетание идеального расположения, просторной закрытой территории и респектабельной приватности: квартал занимает 3 га, но на этаже будет не больше 2-3 квартир. Представлены уникальные виллы с патио и террасами на кровле; двухэтажные квартиры, пентхаусы с 7-метровыми потолками, каминами и террасами.",5.0,22.0,22.0,283.1,,283.1,445.4,1573.5
https://www.cian.ru/sale/flat/302959073/,https://images.cdn-cian.ru/images/2185486981-4.jpg,ЖК «Дизайнерский дом Eleven»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Звенигородское шоссе, 11",Транспортом,330000000.0,1064516.0,"В продаже уникальный пентхаус в ЖК Eleven c 3-мя террасами. Башня Альфа

Общая площадь 248,4м2
Площадь 3-х террас - 65,7м2

Единственный на этаже. Окна выходят на все стороны света.

Высокие потолки - 4,2м2.

Ремонт дизайнерский. Завершены все чистовые работы. 

Доступ на этаж по специальной ключ-карте. 

Звоните, организуем вам просмотр, познакомим с жилым комплексом, расскажем об окружении.",5.0,17.0,17.0,310.0,,310.0,330.0,1064.5
https://www.cian.ru/sale/flat/306238562/,https://images.cdn-cian.ru/images/2248143535-4.jpg,ЖК «Lucky»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, улица Костикова, 4к5",Пешком,330000000.0,1392405.0,"Id 46048. Лучшая ВИДОВАЯ квартира в ЖК LUCKY!

Предлагается 5-комнатная видовая квартира с видом на Москва-СИТИ в Жилом квартале Премиум-класса LUCKY! 

С отделкой от итальянской студии Molteni Group.
Пол выполнен из деревянной паркетной доски из тонированного дуба с системой теплый пол.
Санузлы облицованы керамогранитом и бетонной плиткой Терраццо. Сантехника марки Villeroy&Boch.
Кухонная техника (варочная панель, духовой шкаф, посудомоечная машина, микроволновая печь, холодильник с морозильной камерой) - марки NEFF.

Уникальная планировка: кухня-гостиная 50м2, 4 изолированных спальных комнат, кабинет, 3 гардеробных, 3 совмещенных санузлом, 1 гостевой санузел,, постирочная, холл.

Жилой квартал премиум-класса Lucky предлагает резидентам уникальную собственную инфраструктуру, включающую в себя: три офисных центра класса А, рестораны, кафе, собственный детский сад, event-холл с открытым пространством для концертов и мероприятий, художественные мастерские, фермерские лавки, образовательный центр Mind Gym, фитнес-клуб с тренажерным залом, 25-метровым бассейном и wellness-зоной.
На крыше здания предусмотрен всесезонный бассейн и сад. Два подземных 3-уровневых паркинга.
Квартал расположен в пешей доступности от четырех парков: ""Красная Пресня"",
""Красногвардейские пруды"", парк Декабрьского восстания, Пресненский детский парк.
Великолепная транспортная доступность: удобные выезды на Звенигородское шоссе, улицу Красная Пресня и ТТК; станция метро ""Улица 1905 года"" расположена всего в 7 минутах пешком от комплекса.


ЛЕГКО КУПИТЬ:
- Один собственник
- Быстрый выход на сделку
- Полное юридическое сопровождение
- Оперативный показ ( возможен онлайн показ )
- Гарантия безопасности

Звоните, будем рады ответить на все Ваши вопросы!",5.0,15.0,15.0,237.0,,237.0,330.0,1392.4
https://www.cian.ru/sale/flat/306155220/,https://images.cdn-cian.ru/images/2255557445-4.jpg,ЖК «Квартал LIFE TIME»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Лайф Тайм ЖК",Транспортом,386400000.0,1454819.0,"LIFE TIME - роскошный современный квартал в самом быстрорастущем премиальном районе ЦАО - Пресне. Его архитектурная концепция опережает время, а беспрецедентно исчерпывающая инфраструктура и расположение дарят бесценное время своим жителям. Вы больше не тратите его на дорогу или ожидание, при этом ни в чем себе не отказывая.

На территории предусмотрено все для привилегированной и самодостаточной жизни:

-  просторный, красивый, разнообразный двор-парк; 

-  спортивная инфраструктура на улице и в помещении, в том числе бассейн и спа; 

-  все для развития и досуга детей всех возрастов, в том числе детский сад и школа;

-  вы внутри сложившегося премиального района со всем необходимым, в окружении многочисленных парков, с быстрой транспортной доступностью до бульварного кольца и Москва-Сити, прямым выездом на Новую Ригу

Новая роскошь - это сочетание идеального расположения, просторной закрытой территории и респектабельной приватности: квартал занимает 3 га, но на этаже будет не больше 2-3 квартир. Представлены уникальные виллы с патио и террасами на кровле; двухэтажные квартиры, пентхаусы с 7-метровыми потолками, каминами и террасами.",5.0,22.0,22.0,265.6,,265.6,386.4,1454.8
https://www.cian.ru/sale/flat/311661766/,https://images.cdn-cian.ru/images/2359418380-4.jpg,ЖК «Панорама»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, улица Климашкина, 17С2",Пешком,269900000.0,898768.0,"id:15117. 
Пятикомнатная квартира с панорамными окнами занимает четвертый этаж современного жилого комплекса ""Панорама"" в Пресненском районе Москвы.
Дизайн интерьера выполнен по индивидуальному проекту в классическом стиле. Мебель от известных мировых производителей идеально сочетается с общим пространством.
Планировка предусматривает четыре спальни, гостиную-студию, рабочий кабинет, три ванные комнаты, две гардеробные и прачечную. Установлено центральное кондиционирование с многоуровневой фильтрацией воздуха и теплый пол.
Есть места в подземном паркинге.
Для жителей комплекса доступны фитнес-центр с бассейном ""World Class"", салон красоты, сауна, ресторан и детская игровая комната. Охрана обеспечивается силами военизированных служб, а также системой видеонаблюдения.",5.0,4.0,10.0,300.3,,300.3,269.9,898.8
https://www.cian.ru/sale/flat/311694812/,https://images.cdn-cian.ru/images/2360081173-4.jpg,ЖК «Дизайнерский дом Eleven»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Звенигородское шоссе, 11",Транспортом,329000000.0,1057878.0,"id:15146. 
Роскошная 5-комнатная квартира в ЖК ""Дизайнерский дом Eleven (11)""

Приветствуем вас в элитном жилом комплексе ""Дизайнерский дом Eleven (11)""! Представляем вашему вниманию уникальное предложение - роскошная 5-комнатная квартира общей площадью 310 м, где роскошь и комфорт переплетаются в единое целое.
Интерьер высочайшего качества
Эта квартира поражает своим стильным дизайном и функциональной планировкой. Просторные светлые комнаты, высокие потолки, панорамные окна с великолепным видом на город и парк, представляют собой идеальное сочетание современного комфорта и элегантности.
Удобства для комфортной жизни
Жизнь в ЖК ""Дизайнерский дом Eleven (11)"" предлагает множество преимуществ: закрытая территория с круглосуточной охраной, подземный паркинг, собственный парк, детские площадки, фитнес-центр, спа-салон и многое другое. Здесь каждый найдет занятие по душе.
Престижное месторасположение
Жилой комплекс удачно расположен в центре города, рядом с парком и инфраструктурой. Здесь вы сможете наслаждаться тихой обстановкой, но при этом находиться в шаговой доступности от ресторанов, магазинов и культурных центров.
Не упустите шанс стать обладателем этой уникальной квартиры в ЖК ""Дизайнерский дом Eleven (11)"". Позвольте себе жить в роскоши и уюте, окруженные заботой о вашем комфорте.
Ваш новый уровень жизни ждет вас здесь и сейчас!
Завершая, хочется подчеркнуть, что приобретение этой квартиры станет истинным воплощением вашей мечты о жизни в роскоши и комфорте. Не упустите свой шанс на идеальное жилье в самом престижном комплексе города.",5.0,16.0,17.0,311.0,,311.0,329.0,1057.9
https://www.cian.ru/sale/flat/308070377/,https://images.cdn-cian.ru/images/2285917785-4.jpg,ЖК «SkyView»,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Дружинниковская улица, 15",Пешком,289085522.0,1335268.0,"Продаются 5-комнатные апартаменты площадью 216,5 на 14-м этаже 20-этажного дома. ДОМА СДАНЫ.  

Комплекс апартаментов SkyView расположился в самом сердце Пресни — района с богатым историческим и культурным наследием.
Четыре элегантные башни гармонично вырастают из исторической застройки вверх и в будущее. Здесь созданы идеальные условия для жизни — роскошной и комфортной, насыщенной и безмятежной, включенной в столичный ритм и избавленной от суеты. В вашем распоряжении ежедневно будут доступны премиальный фитнес клуб с бассейном 25м, рестораны.
Тщательно продуманные планировки дают возможность сформировать персональное жизненное пространство, отвечающее вашему характеру и образу жизни. План вашей жилой территории гибко следует за вашими планами на жизнь. Эта территория не ограничивается стенами ваших апартаментов. Архитектура комплекса SkyView радует глаз не только снаружи, но и изнутри. Закругленная геометрия башен обеспечивает все апартаменты завораживающими видами на Москву, которая становится частью вашей домашней обстановки. Уникальный силуэт, разнообразие восприятия с разных видовых точек, максимальные видовые характеристики и одновременно приватность для жильцов комплекса.",5.0,14.0,20.0,216.5,,216.5,289.1,1335.3
